"學校" "班級" "學生" "性別" "家裡書量" "班級人數" "學校書量" "科學"
5117 511706 51170618 "女" 2 28 "多於2000" 447.43273
5117 511706 51170619 "女" 2 28 "多於2000" 540.87773
5117 511706 51170620 "女" 3 28 "多於2000" 641.65225
5117 511706 51170621 "女" 3 28 "多於2000" 648.32289
5117 511706 51170622 "女" 1 28 "多於2000" 380.53132
5117 511706 51170623 "女" 5 28 "多於2000" 553.2285
5117 511706 51170624 "女" 2 28 "多於2000" 636.61679
5117 511706 51170625 "女" 3 28 "多於2000" 478.28675
5117 511706 51170626 "女" 1 28 "多於2000" 418.79845
5117 511706 51170627 "女" 3 28 "多於2000" 475.57616
5118 511808 51180802 "女" 3 21 "多於2000" 608.70813
5118 511808 51180803 "女" 4 21 "多於2000" 651.26185
5118 511808 51180805 "女" 2 21 "多於2000" 526.87061
5118 511808 51180806 "女" 1 21 "多於2000" 568.82232
5118 511808 51180807 "女" 1 21 "多於2000" 431.87088
5118 511808 51180808 "女" 2 21 "多於2000" 624.60604
5118 511808 51180809 "女" 2 21 "多於2000" 557.20984
5118 511808 51180810 "女" 2 21 "多於2000" 680.9614
5118 511808 51180811 "女" 1 21 "多於2000" 359.90414
5118 511808 51180812 "男" 3 21 "多於2000" 592.07369
5118 511808 51180813 "男" 1 21 "多於2000" 640.82209
5118 511808 51180814 "男" 5 21 "多於2000" 650.15704
5118 511808 51180815 "男" 1 21 "多於2000" 591.90926
5118 511808 51180816 "男" 1 21 "多於2000" 414.76572
5118 511808 51180817 "男" 1 21 "多於2000" 519.47843
5118 511808 51180818 "男" 5 21 "多於2000" 561.59875
5118 511808 51180819 "男" 2 21 "多於2000" 601.98133
5118 511808 51180820 "男" 5 21 "多於2000" 454.66444
5118 511808 51180821 "男" 1 21 "多於2000" 464.39242
5119 511918 51191801 "男" 5 30 "多於2000" 623.15004
5119 511918 51191802 "男" 3 29 "多於2000" 557.53544
5119 511918 51191803 "男" 1 29 "多於2000" 506.15808
5119 511918 51191804 "男" 2 29 "多於2000" 676.13957
5119 511918 51191805 "男" 3 29 "多於2000" 638.18035
5119 511918 51191806 "男" 2 29 "多於2000" 564.55912
5119 511918 51191807 "男" 2 29 "多於2000" 579.15999
5119 511918 51191808 "男" 3 29 "多於2000" 492.74377
5119 511918 51191809 "男" 2 29 "多於2000" 558.86131
5119 511918 51191810 "男" 5 29 "多於2000" 470.28221
5119 511918 51191811 "男" 5 29 "多於2000" 600.40021
5119 511918 51191812 "男" 1 29 "多於2000" 486.83026
5119 511918 51191813 "男" 2 29 "多於2000" 481.21432
5119 511918 51191814 "男" 5 29 "多於2000" 452.8054
5119 511918 51191815 "男" 1 29 "多於2000" 568.42045
5119 511918 51191816 "男" 1 29 "多於2000" 507.83164
5119 511918 51191817 "女" 4 29 "多於2000" 596.95948
5119 511918 51191818 "女" 3 29 "多於2000" 500.59109
5119 511918 51191819 "女" 2 29 "多於2000" 538.75718
5119 511918 51191820 "女" 4 29 "多於2000" 442.01691
5119 511918 51191821 "女" 1 29 "多於2000" 490.988
5119 511918 51191822 "女" 3 29 "多於2000" 712.16114
5119 511918 51191823 "女" 2 29 "多於2000" 515.09626
5119 511918 51191824 "女" 4 29 "多於2000" 668.75459
5119 511918 51191825 "女" 2 29 "多於2000" 508.35887
5119 511918 51191826 "女" 5 29 "多於2000" 480.87628
5119 511918 51191827 "女" 1 29 "多於2000" 543.72472
5119 511918 51191828 "女" 3 29 "多於2000" 473.42805
5119 511918 51191829 "女" 3 29 "多於2000" 526.12372
5120 512005 51200501 "男" 2 27 "多於2000" 580.10096
5120 512005 51200502 "男" 5 27 "多於2000" 642.5645
5120 512005 51200503 "男" 3 27 "多於2000" 594.99137
5120 512005 51200504 "男" 3 27 "多於2000" 596.76552
5120 512005 51200505 "男" 4 27 "多於2000" 735.85298
5120 512005 51200506 "男" 1 27 "多於2000" 592.24695
5120 512005 51200507 "男" 4 27 "多於2000" 647.6646
5120 512005 51200508 "男" 2 27 "多於2000" 623.91159
5120 512005 51200509 "男" 5 27 "多於2000" 673.57992
5120 512005 51200510 "男" 5 27 "多於2000" 648.46626
5120 512005 51200511 "男" 4 27 "多於2000" 634.77416
5120 512005 51200512 "男" 3 27 "多於2000" 513.5191
5120 512005 51200513 "男" 1 27 "多於2000" 552.53685
5120 512005 51200514 "男" 5 27 "多於2000" 650.72706
5120 512005 51200515 "男" 4 27 "多於2000" 612.36353
5120 512005 51200516 "男" 1 27 "多於2000" 466.6174
5120 512005 51200517 "女" 1 27 "多於2000" 582.54862
5120 512005 51200518 "男" 3 27 "多於2000" 489.48549
5120 512005 51200519 "女" 5 27 "多於2000" 610.99033
5120 512005 51200520 "女" 1 27 "多於2000" 577.59852
5120 512005 51200521 "女" 2 27 "多於2000" 593.4077
5120 512005 51200522 "女" 3 27 "多於2000" 614.07139
5120 512005 51200523 "女" 2 27 "多於2000" 562.52554
5120 512005 51200524 "女" 5 27 "多於2000" 570.12889
5120 512005 51200525 "女" 2 27 "多於2000" 579.67094
5120 512005 51200526 "女" 2 27 "多於2000" 613.5159
5120 512005 51200527 "女" 2 27 "多於2000" 592.0038
5121 512106 51210601 "男" 1 29 "多於2000" 562.0304
5121 512106 51210602 "男" 1 29 "多於2000" 550.42408
5121 512106 51210603 "男" 2 29 "多於2000" 633.17536
5121 512106 51210604 "男" 3 29 "多於2000" 685.47265
5121 512106 51210605 "男" 3 29 "多於2000" 459.23185
5121 512106 51210606 "男" 4 29 "多於2000" 614.29338
5121 512106 51210607 "男" 1 29 "多於2000" 587.74024
5121 512106 51210608 "男" 5 29 "多於2000" 587.84304
5121 512106 51210609 "男" 4 7 "多於2000" 701.94267
5121 512106 51210610 "男" 2 29 "多於2000" 613.42264
5121 512106 51210611 "男" 1 29 "多於2000" 536.63918
5121 512106 51210612 "男" 2 29 "多於2000" 500.52923
5121 512106 51210613 "男" 5 7 "多於2000" 683.27604
5121 512106 51210614 "女" 4 29 "多於2000" 558.7691
5121 512106 51210615 "女" 3 29 "多於2000" 619.98211
5121 512106 51210616 "女" 1 29 "多於2000" 503.73925
5121 512106 51210617 "女" 3 29 "多於2000" 578.55519
5121 512106 51210618 "女" 3 29 "多於2000" 617.78772
5121 512106 51210619 "女" 1 29 "多於2000" 513.28676
5121 512106 51210620 "女" 2 29 "多於2000" 480.62731
5121 512106 51210622 "女" 2 29 "多於2000" 551.4097
5121 512106 51210623 "女" 3 29 "多於2000" 769.58736
5121 512106 51210624 "女" 3 29 "多於2000" 493.58288
5121 512106 51210625 "女" 2 29 "多於2000" 448.21927
5121 512106 51210626 "女" 3 29 "多於2000" 591.33831
5121 512106 51210627 "女" 3 29 "多於2000" 519.39912
5121 512106 51210628 "女" 2 29 "多於2000" 672.50696
5121 512106 51210629 "女" 1 29 "多於2000" 485.3474
5121 512106 51210630 "女" 5 29 "多於2000" 519.15993
5122 512203 51220301 "男" 3 54 "多於2000" 522.02145
5122 512203 51220302 "女" 3 54 "多於2000" 706.84253
5122 512203 51220303 "男" 5 54 "多於2000" 626.05505
5122 512203 51220304 "男" 5 54 "多於2000" 658.30716
5122 512203 51220305 "男" 1 54 "多於2000" 515.50314
5122 512203 51220306 "男" 3 54 "多於2000" 616.47545
5122 512203 51220307 "女" 1 54 "多於2000" 472.01578
5122 512203 51220308 "男" 2 54 "多於2000" 713.2477
5122 512203 51220310 "女" 2 54 "多於2000" 598.03395
5122 512203 51220312 "女" 1 54 "多於2000" 578.76346
5122 512203 51220313 "男" 3 54 "多於2000" 588.22968
5122 512203 51220314 "男" 2 54 "多於2000" 546.68334
5122 512203 51220315 "女" 4 54 "多於2000" 536.94338
5122 512203 51220316 "男" 2 54 "多於2000" 567.3404
5122 512203 51220317 "男" 1 54 "多於2000" 511.13155
5122 512203 51220318 "男" 5 54 "多於2000" 645.18705
5122 512203 51220319 "女" 1 54 "多於2000" 576.13776
5122 512203 51220320 "男" 1 54 "多於2000" 569.50945
5122 512203 51220321 "男" 2 54 "多於2000" 481.57782
5122 512203 51220322 "女" 3 54 "多於2000" 547.57535
5122 512203 51220323 "女" 2 54 "多於2000" 603.91583
5122 512203 51220324 "女" 2 54 "多於2000" 558.31408
5122 512203 51220326 "男" 2 54 "多於2000" 654.87608
5122 512203 51220327 "女" 2 54 "多於2000" 535.38959
5122 512203 51220328 "男" 1 54 "多於2000" 585.31781
5122 512203 51220329 "男" 5 54 "多於2000" 595.17254
5122 512203 51220330 "女" 1 54 "多於2000" 617.77225
5122 512203 51220331 "女" 2 54 "多於2000" 576.94663
5122 512203 51220332 "男" 2 54 "多於2000" 667.44314
5122 512203 51220333 "男" 2 54 "多於2000" 593.88993
5122 512203 51220336 "女" 3 54 "多於2000" 526.34012
5122 512203 51220337 "男" 1 54 "多於2000" 633.3634
5122 512203 51220338 "女" 5 54 "多於2000" 652.74389
5122 512203 51220339 "男" 5 54 "多於2000" 677.19508
5122 512203 51220340 "女" 2 54 "多於2000" 533.71207
5122 512203 51220341 "男" 5 54 "多於2000" 661.84801
5122 512203 51220343 "女" 3 54 "多於2000" 541.62474
5122 512203 51220345 "男" 3 54 "多於2000" 599.32959
5122 512203 51220346 "男" 3 54 "多於2000" 622.08779
5122 512203 51220348 "男" 5 54 "多於2000" 547.80292
5122 512203 51220349 "女" 5 54 "多於2000" 296.52475
5122 512203 51220351 "男" 3 54 "多於2000" 574.3678
5122 512203 51220352 "男" 1 54 "多於2000" 574.97864
5122 512203 51220354 "女" 5 54 "多於2000" 523.63117
5123 512303 51230301 "男" 1 28 "多於2000" 378.27366
5123 512303 51230302 "男" 3 28 "多於2000" 635.98037
5123 512303 51230304 "男" 1 28 "多於2000" 581.16321
5123 512303 51230305 "男" 1 28 "多於2000" 651.45326
5123 512303 51230306 "男" 3 28 "多於2000" 589.01088
5123 512303 51230307 "男" 1 28 "多於2000" 476.39992
5123 512303 51230309 "男" 3 28 "多於2000" 505.27304
5123 512303 51230310 "男" 1 28 "多於2000" 384.43009
5123 512303 51230311 "女" 3 28 "多於2000" 566.16465
5123 512303 51230312 "女" 2 28 "多於2000" 486.71211
5123 512303 51230313 "女" 2 28 "多於2000" 528.86349
5123 512303 51230314 "女" 2 28 "多於2000" 452.55167
5123 512303 51230315 "女" 2 28 "多於2000" 520.1052
5123 512303 51230316 "女" 2 28 "多於2000" 249.59189
5123 512303 51230317 "女" 1 28 "多於2000" 345.75643
5123 512303 51230318 "女" 2 28 "多於2000" 534.69584
5123 512303 51230319 "女" 1 28 "多於2000" 469.10286
5123 512303 51230320 "女" 1 28 "多於2000" 499.53663
5123 512303 51230321 "女" 5 28 "多於2000" 557.53544
5123 512303 51230322 "女" 4 28 "多於2000" 663.82635
5123 512303 51230323 "男" 2 28 "多於2000" 574.62269
5123 512303 51230324 "女" 1 28 "多於2000" 497.02187
5123 512303 51230325 "女" 1 28 "多於2000" 508.1291
5123 512303 51230326 "女" 1 28 "多於2000" 598.03976
5123 512303 51230327 "女" 4 28 "多於2000" 613.96848
5123 512303 51230328 "女" 2 28 "多於2000" 602.67322
5123 512303 51230329 "女" 2 28 "多於2000" 455.4011
5124 512406 51240601 "女" 5 27 "多於2000" 640.56871
5124 512406 51240602 "女" 3 27 "多於2000" 571.58407
5124 512406 51240603 "女" 5 27 "多於2000" 666.53275
5124 512406 51240604 "女" 3 27 "多於2000" 584.92861
5124 512406 51240605 "女" 1 27 "多於2000" 548.65028
5124 512406 51240606 "女" 3 27 "多於2000" 486.92224
5124 512406 51240607 "女" 3 27 "多於2000" 620.44958
5124 512406 51240608 "女" 2 27 "多於2000" 644.30864
5124 512406 51240609 "女" 4 27 "多於2000" 600.02136
5124 512406 51240610 "女" 4 27 "多於2000" 562.85672
5124 512406 51240611 "女" 2 27 "多於2000" 524.57807
5124 512406 51240612 "女" 3 27 "多於2000" 629.74103
5124 512406 51240613 "女" 1 27 "多於2000" 544.77232
5124 512406 51240614 "女" 4 27 "多於2000" 632.09241
5124 512406 51240615 "男" 2 27 "多於2000" 568.89279
5124 512406 51240616 "男" 2 27 "多於2000" 465.78004
5124 512406 51240617 "男" 5 27 "多於2000" 553.95168
5124 512406 51240618 "男" 3 27 "多於2000" 606.01767
5124 512406 51240619 "男" 2 27 "多於2000" 559.93461
5124 512406 51240620 "男" 4 27 "多於2000" 648.27288
5124 512406 51240621 "男" 3 27 "多於2000" 584.58871
5124 512406 51240622 "男" 2 27 "多於2000" 531.31173
5124 512406 51240623 "男" 4 27 "多於2000" 651.1008
5124 512406 51240624 "男" 1 27 "多於2000" 616.42917
5124 512406 51240625 "男" 1 27 "多於2000" 507.67826
5124 512406 51240626 "男" 3 27 "多於2000" 656.47103
5124 512406 51240627 "男" 1 27 "多於2000" 398.58966
5125 512501 51250101 "女" 4 26 "多於2000" 672.47231
5125 512501 51250103 "女" 2 26 "多於2000" 661.93674
5125 512501 51250105 "女" 5 26 "多於2000" 603.50291
5125 512501 51250106 "男" 3 26 "多於2000" 575.44389
5125 512501 51250107 "女" 2 26 "多於2000" 558.19547
5125 512501 51250108 "男" 5 26 "多於2000" 546.73845
5125 512501 51250109 "女" 1 26 "多於2000" 580.91402
5125 512501 51250110 "男" 3 26 "多於2000" 611.23976
5125 512501 51250111 "女" 4 26 "多於2000" 554.82892
5125 512501 51250112 "男" 3 26 "多於2000" 574.8727
5125 512501 51250113 "女" 4 26 "多於2000" 561.86551
5125 512501 51250114 "男" 3 26 "多於2000" 526.21744
5125 512501 51250115 "女" 3 26 "多於2000" 498.34274
5125 512501 51250116 "男" 3 26 "多於2000" 501.72754
5125 512501 51250117 "女" 1 26 "多於2000" 496.17288
5125 512501 51250118 "男" 1 26 "多於2000" 609.01954
5125 512501 51250119 "女" 2 26 "多於2000" 458.054
5125 512501 51250120 "男" 3 26 "多於2000" 536.58324
5125 512501 51250121 "女" 1 26 "多於2000" 492.98274
5125 512501 51250122 "男" 2 26 "多於2000" 475.81024
5125 512501 51250123 "女" 3 26 "多於2000" 584.46103
5125 512501 51250124 "男" 3 26 "多於2000" 452.86378
5125 512501 51250125 "女" 1 26 "多於2000" 418.78194
5125 512501 51250126 "男" 2 26 "多於2000" 433.04896
5125 512501 51250128 "女" 2 26 "多於2000" 621.19217
5126 512601 51260101 "男" 2 26 "不多於2000" 535.4882
5126 512601 51260102 "男" 1 26 "不多於2000" 547.34267
5126 512601 51260103 "男" 1 26 "不多於2000" 529.99598
5126 512601 51260105 "男" 2 26 "不多於2000" 551.90449
5126 512601 51260106 "男" 3 26 "不多於2000" 667.77094
5126 512601 51260107 "男" 5 26 "不多於2000" 744.83163
5126 512601 51260108 "男" 1 26 "不多於2000" 461.40938
5126 512601 51260109 "男" 1 26 "不多於2000" 497.41526
5126 512601 51260110 "男" 5 26 "不多於2000" 605.80173
5126 512601 51260112 "男" 4 26 "不多於2000" 609.04908
5126 512601 51260113 "女" 3 26 "不多於2000" 458.03912
5126 512601 51260115 "女" 2 26 "不多於2000" 606.05127
5126 512601 51260116 "女" 2 26 "不多於2000" 555.79734
5126 512601 51260117 "女" 1 26 "不多於2000" 471.6739
5126 512601 51260118 "女" 3 26 "不多於2000" 554.04494
5126 512601 51260119 "女" 1 26 "不多於2000" 571.3129
5126 512601 51260120 "女" 4 26 "不多於2000" 660.07852
5126 512601 51260121 "女" 3 26 "不多於2000" 555.63663
5126 512601 51260122 "女" 2 26 "不多於2000" 550.05534
5126 512601 51260123 "女" 2 26 "不多於2000" 504.51196
5126 512601 51260124 "女" 3 26 "不多於2000" 403.9385
5127 512706 51270601 "男" 4 29 "多於2000" 618.22332
5127 512706 51270602 "男" 3 29 "多於2000" 596.58458
5127 512706 51270603 "男" 4 29 "多於2000" 706.37042
5127 512706 51270604 "男" 5 29 "多於2000" 645.99778
5127 512706 51270605 "男" 4 29 "多於2000" 705.81621
5127 512706 51270606 "男" 3 29 "多於2000" 633.61573
5127 512706 51270607 "男" 5 29 "多於2000" 609.47701
5127 512706 51270608 "男" 3 29 "多於2000" 558.57676
5127 512706 51270609 "男" 3 29 "多於2000" 728.15742
5127 512706 51270610 "男" 2 29 "多於2000" 575.35761
5127 512706 51270611 "男" 5 29 "多於2000" 639.19865
5127 512706 51270612 "男" 3 29 "多於2000" 604.73761
5127 512706 51270613 "男" 5 29 "多於2000" 692.69657
5127 512706 51270614 "男" 5 29 "多於2000" 629.2788
5127 512706 51270615 "男" 5 29 "多於2000" 618.49833
5127 512706 51270616 "男" 4 29 "多於2000" 679.56518
5127 512706 51270617 "女" 5 29 "多於2000" 734.39478
5127 512706 51270618 "女" 5 29 "多於2000" 558.77886
5127 512706 51270619 "女" 4 29 "多於2000" 632.64267
5127 512706 51270621 "女" 2 29 "多於2000" 667.04928
5127 512706 51270622 "女" 5 29 "多於2000" 615.33994
5127 512706 51270623 "女" 4 29 "多於2000" 475.42523
5127 512706 51270624 "女" 5 29 "多於2000" 582.92643
5127 512706 51270625 "女" 4 29 "多於2000" 635.87909
5127 512706 51270626 "女" 4 29 "多於2000" 556.55144
5127 512706 51270627 "女" 5 29 "多於2000" 635.2051
5127 512706 51270629 "女" 4 29 "多於2000" 550.98573
5128 512807 51280701 "女" 1 30 "多於2000" 433.82678
5128 512807 51280702 "女" 4 30 "多於2000" 576.0995
5128 512807 51280703 "女" 2 30 "多於2000" 455.45215
5128 512807 51280704 "女" 3 30 "多於2000" 510.56199
5128 512807 51280705 "女" 3 30 "多於2000" 608.49638
5128 512807 51280706 "女" 2 30 "多於2000" 604.84041
5128 512807 51280707 "女" 5 30 "多於2000" 636.18992
5128 512807 51280708 "女" 5 30 "多於2000" 584.30207
5128 512807 51280709 "女" 1 30 "多於2000" 508.05049
5128 512807 51280710 "女" 3 30 "多於2000" 450.65729
5128 512807 51280711 "女" 2 30 "多於2000" 654.23477
5128 512807 51280712 "女" 3 30 "多於2000" 722.7702
5128 512807 51280713 "女" 3 30 "多於2000" 545.65283
5128 512807 51280714 "女" 2 30 "多於2000" 481.61561
5128 512807 51280715 "男" 1 30 "多於2000" 660.092
5128 512807 51280716 "男" 1 30 "多於2000" 620.3405
5128 512807 51280717 "男" 2 30 "多於2000" 559.22237
5128 512807 51280718 "男" 2 30 "多於2000" 702.54025
5128 512807 51280719 "男" 1 30 "多於2000" 517.65858
5128 512807 51280720 "男" 1 30 "多於2000" 593.79911
5128 512807 51280721 "男" 3 30 "多於2000" 499.81141
5128 512807 51280722 "男" 1 30 "多於2000" 469.14856
5128 512807 51280723 "男" 5 30 "多於2000" 655.17539
5128 512807 51280724 "男" 4 30 "多於2000" 670.40734
5128 512807 51280725 "男" 1 30 "多於2000" 464.67685
5128 512807 51280726 "男" 2 30 "多於2000" 519.52634
5128 512807 51280727 "男" 5 30 "多於2000" 532.44864
5128 512807 51280728 "男" 3 30 "多於2000" 580.3776
5128 512807 51280729 "女" 1 30 "多於2000" 413.03541
5128 512807 51280730 "男" 2 30 "多於2000" 584.56755
5129 512905 51290501 "女" 2 26 "多於2000" 561.95505
5129 512905 51290502 "女" 2 26 "多於2000" 407.54785
5129 512905 51290503 "女" 2 26 "多於2000" 531.25464
5129 512905 51290504 "女" 3 26 "多於2000" 619.41244
5129 512905 51290505 "女" 3 26 "多於2000" 510.57804
5129 512905 51290506 "女" 1 26 "多於2000" 594.81706
5129 512905 51290507 "女" 1 26 "多於2000" 491.20243
5129 512905 51290508 "女" 1 26 "多於2000" 617.41433
5129 512905 51290509 "女" 3 26 "多於2000" 664.38708
5129 512905 51290510 "女" 1 26 "多於2000" 540.18654
5129 512905 51290511 "女" 5 26 "多於2000" 660.61366
5129 512905 51290512 "女" 5 26 "多於2000" 641.7126
5129 512905 51290513 "男" 2 26 "多於2000" 546.01482
5129 512905 51290514 "男" 1 26 "多於2000" 623.02585
5129 512905 51290515 "男" 3 26 "多於2000" 646.82898
5129 512905 51290516 "男" 2 26 "多於2000" 518.17
5129 512905 51290517 "男" 2 26 "多於2000" 534.71805
5129 512905 51290518 "男" 2 26 "多於2000" 577.61387
5129 512905 51290519 "男" 2 26 "多於2000" 497.58922
5129 512905 51290520 "男" 5 26 "多於2000" 697.96133
5129 512905 51290521 "男" 3 26 "多於2000" 678.94236
5129 512905 51290522 "男" 3 26 "多於2000" 569.69225
5129 512905 51290523 "男" 3 26 "多於2000" 668.43376
5129 512905 51290526 "女" 3 26 "多於2000" 620.7311
5130 513003 51300301 "男" 1 23 "多於2000" 510.19326
