"性別" "數學" "數學興趣" "數學評價" "數學信心" "科學" "科學興趣" "科學評價" "科學信心" "教育資源" "父母教育"
"女" 606.8841 8.37412 6.48714 7.97991 589.3395 8.90441 8.41123 8.08863 10.84499 "大學以上"
"女" 706.35035 9.86638 7.91135 9.89515 636.03177 7.71018 7.81751 3.24992 10.84499 "高中"
"女" 768.6937 9.86638 8.82228 9.45004 749.33671 9.11856 11.35416 7.1526 10.84499 "高中"
"女" 717.41142 11.14859 7.50425 11.41779 622.16302 7.9045 8.21205 8.87381 10.23835 "專科"
"女" 619.33352 8.76139 9.65438 7.678 656.16102 8.49394 10.13091 8.08863 13.51543 "大學以上"
"女" 643.29545 8.16805 7.70526 7.34181 586.53286 7.51243 7.81751 6.76777 10.23835 "專科"
"女" 656.40398 7.13627 7.10653 8.51577 530.35367 6.37614 6.50215 3.24992 8.3581 "高中"
"女" 616.61394 8.76139 7.30474 9.22591 584.60313 8.49394 7.81751 8.87381 9.64761 "高中"
"女" 729.24618 13.84849 13.48293 9.6723 678.67328 13.51778 12.9367 8.87381 13.51543 "大學以上"
"男" 634.76522 10.05658 7.10653 10.12116 609.74364 9.11856 8.41123 9.12286 11.48712 "專科"
"男" 663.15979 9.4964 7.91135 10.12116 670.96457 8.295 8.21205 12.38397 10.84499 "專科"
"男" 769.70434 11.14859 8.82228 13.19086 715.70466 13.51778 9.45051 11.82899 10.84499 "專科"
"男" 636.23264 9.4964 7.50425 10.59469 593.74562 8.295 8.21205 8.08863 10.84499 "專科"
"男" 583.66523 8.57095 9.08085 7.678 545.69178 8.90441 8.81725 8.87381 11.48712 "高中"
"男" 813.54141 9.86638 9.08085 10.12116 668.47144 8.09896 9.45051 8.08863 11.48712 "大學以上"
"男" 776.57374 10.67004 8.82228 12.13375 634.65055 7.10319 8.41123 8.36075 10.84499 "專科"
"男" 704.51001 12.72711 13.48293 14.06165 600.04892 13.51778 12.9367 14.84182 12.25657 "專科"
"男" 659.54381 8.16805 8.12441 9.6723 513.2135 9.34076 8.81725 8.62122 9.64761 "大學以上"
"男" 729.02069 9.86638 6.7011 10.84951 697.62678 7.31154 7.81751 5.74112 10.23835 "大學以上"
"男" 652.22956 7.71308 7.70526 8.76168 649.89342 7.10319 8.01452 3.24992 9.64761 "高中"
"男" 649.68937 9.68014 9.08085 10.84951 580.12572 9.57219 10.13091 10.70197 10.84499 "高中"
"女" 720.62029 9.86638 10.77308 12.13375 662.81247 10.36663 10.97071 10.13014 9.64761 "高中"
"男" 644.3915 10.25252 7.70526 11.12082 624.53441 9.57219 7.81751 10.13014 10.23835 "大學以上"
"男" 678.42123 10.45644 9.08085 10.84951 625.18699 9.11856 9.45051 9.86849 7.56439 "初中"
"男" 650.00093 10.45644 8.82228 10.59469 601.72864 9.11856 8.6128 9.12286 9.64761 "高中"
"女" 665.97826 9.4964 7.30474 9.89515 656.69 8.69661 8.21205 9.12286 9.64761 "高中"
"女" 579.85973 9.68014 8.57829 9.89515 550.9198 8.69661 6.50215 7.49248 9.03613 "高中"
"男" 650.09425 10.25252 8.82228 9.45004 645.8015 13.51778 12.9367 9.12286 13.51543 "大學以上"
"男" 599.87195 9.86638 11.3019 9.89515 633.95296 12.1963 11.35416 12.38397 11.48712 "大學以上"
"女" 586.79404 7.95043 7.30474 6.95612 504.70255 8.49394 7.21074 8.08863 9.64761 "高中"
"男" 503.5796 6.198 8.82228 9.45004 494.07057 6.06022 9.45051 9.12286 9.64761 "高中"
"女" 560.32042 8.57095 6.48714 10.12116 529.32246 6.06022 6.99286 6.97553 10.84499 "專科"
"女" 569.95706 9.31385 8.12441 7.678 612.94006 8.69661 8.01452 7.49248 10.23835 "高中"
"女" 714.18484 8.37412 9.65438 7.678 614.41966 8.69661 10.38161 7.80038 10.23835 "高中"
"男" 481.66936 9.86638 13.48293 9.22591 462.75874 10.07979 12.9367 9.12286 8.3581 "高中"
"女" 641.59598 10.25252 9.08085 9.22591 584.4894 9.57219 9.23574 9.61581 9.64761 "高中"
"女" 369.32642 5.09484 3.03682 6.49606 329.25176 3.8465 4.2834 3.24992 7.56439 "高中"
"男" 558.14001 8.57095 8.12441 8.25602 501.02809 8.09896 8.01452 8.62122 9.03613 "初中"
"男" 660.01896 9.13133 10.34734 9.6723 637.42648 12.1963 10.97071 6.76777 12.25657 "大學以上"
"女" 568.61447 5.09484 7.30474 3.27793 565.15856 8.295 9.02481 9.12286 8.3581 "高中"
"男" 585.51459 9.31385 8.12441 8.99736 480.29486 8.49394 8.01452 8.08863 12.25657 "大學以上"
"女" 675.64552 11.14859 6.90631 10.84951 515.59372 7.51243 8.41123 8.62122 9.03613 "高中"
"女" 522.09902 7.44727 6.90631 5.90622 540.84296 7.31154 7.61946 8.62122 9.64761 "高中"
"女" 527.87503 9.4964 8.80683 6.95612 543.78879 8.90441 9.6695 9.61581 9.64761 "高中"
"女" 609.63018 9.31385 7.30474 9.6723 526.5942 8.49394 7.81751 8.08863 10.23835 "高中"
"女" 594.40728 9.68014 8.12441 9.6723 511.19353 8.09896 8.01452 7.68377 9.64761 "專科"
"男" 732.62743 9.86638 8.34615 9.6723 740.66378 9.11856 8.81725 9.36803 12.25657 "大學以上"
"男" 667.96781 7.71308 9.08085 6.49606 634.66148 8.90441 8.81725 6.313 10.23835 "大學以上"
"男" 716.36682 10.89898 9.35676 12.13375 662.89213 10.36663 9.6695 10.4058 13.51543 "大學以上"
"男" 781.24379 13.84849 9.08085 12.59517 727.80542 11.06414 8.21205 12.38397 10.84499 "大學以上"
"男" 681.0965 10.25252 9.65438 10.12116 575.30098 9.81723 11.88785 11.02414 13.51543 "大學以上"
"男" 706.55491 8.94763 8.12441 8.51577 679.41285 13.51778 12.9367 14.84182 13.51543 "大學以上"
"男" 611.92128 8.57095 6.90631 9.6723 608.0509 9.11856 7.81751 9.12286 11.48712 "高中"
"男" 508.50777 7.44727 7.30474 7.678 493.753 9.57219 6.99286 8.87381 9.64761 "大學以上"
"男" 685.3159 9.13133 8.12441 8.76168 684.11224 10.36663 9.45051 10.13014 13.51543 "大學以上"
"男" 713.51862 10.05658 8.34615 9.6723 703.69658 10.07979 8.6128 9.36803 11.48712 "專科"
"男" 757.20403 13.84849 10.77308 15.85188 663.56192 12.1963 11.88785 10.70197 7.56439 "初中"
"男" 718.70791 8.57095 6.90631 13.19086 616.38359 8.09896 8.52687 10.4058 11.48712 "大學以上"
"男" 691.6488 13.84849 13.48293 11.75008 635.45837 8.295 5.83503 8.36075 10.23835 "大學以上"
"男" 670.12584 10.05658 7.30474 10.12116 566.53583 9.57219 8.01452 10.13014 11.48712 "大學以上"
"女" 466.23878 7.95043 7.70526 7.97991 505.62143 8.90441 9.23574 8.62122 11.48712 "大學以上"
"女" 610.56578 8.37412 8.12441 7.678 594.8909 8.295 9.02481 7.80038 9.03613 "高中"
"女" 614.64788 8.76139 7.10653 7.97991 587.86095 8.09896 7.61946 7.49248 10.84499 "專科"
"女" 770.78725 10.05658 8.12441 8.76168 642.71706 8.09896 8.6128 8.08863 10.84499 "大學以上"
"女" 477.27591 8.94763 8.12441 5.41695 505.92377 7.51243 8.01452 4.91876 10.23835 "高中"
"女" 688.40819 8.57095 8.12441 7.34181 650.91067 7.9045 8.41123 7.49248 10.23835 "高中"
"女" 578.21604 9.4964 3.03682 8.76168 507.40232 7.71018 4.2834 4.91876 11.48712 "專科"
"女" 683.85328 8.16805 6.7011 6.95612 646.4535 10.36663 8.81725 8.62122 10.84499 "大學以上"
"女" 744.14527 8.37412 7.50425 8.99736 697.58759 7.71018 8.21205 8.36075 10.84499 "專科"
"女" 612.01604 6.74882 8.12441 5.04751 567.9324 7.10319 7.61946 4.91876 8.3581 "高中"
"女" 650.42608 7.95043 7.91135 7.678 576.1102 8.295 8.21205 6.76777 12.25657 "大學以上"
"男" 581.95295 10.05658 10.34734 8.76168 511.12213 8.90441 11.88785 8.87381 7.56439 "高中"
"男" 590.12841 7.95043 7.50425 9.89515 457.49317 7.31154 6.99286 7.80038 8.3581 "高中"
"男" 345.9295 8.57095 6.25944 7.678 347.34894 8.69661 5.83503 6.76777 9.03613 "高中"
"男" 515.38619 9.31385 8.12441 7.34181 600.63255 8.49394 7.21074 7.1526 9.64761 "高中"
"男" 503.19465 9.31385 10.34734 9.22591 557.27194 13.51778 12.9367 12.38397 8.3581 "高中"
"男" 572.23146 10.25252 7.91135 10.59469 600.3394 9.34076 8.6128 9.86849 8.3581 "高中"
"男" 543.22388 9.68014 7.91135 9.22591 562.43205 10.07979 8.6128 10.4058 10.84499 "大學以上"
"男" 486.47348 9.31385 9.08085 8.76168 444.62353 8.69661 8.81725 7.49248 8.3581 "高中"
"男" 459.57683 9.86638 8.82228 5.90622 358.42652 8.49394 8.41123 7.80038 8.3581 "初中"
"男" 594.87117 9.31385 7.30474 12.59517 536.81325 7.71018 7.81751 8.08863 9.03613 "高中"
"女" 517.6529 6.198 4.34723 7.97991 470.97271 6.37614 5.31763 6.76777 10.23835 "高中"
"女" 637.47033 10.25252 10.34734 11.75008 551.28249 8.69661 11.35416 8.87381 11.48712 "大學以上"
"女" 442.93038 5.09484 5.39638 5.90622 455.59413 6.88421 6.20452 3.24992 6.52207 "初中"
"女" 483.41304 9.4964 6.90631 8.76168 405.32914 7.71018 7.61946 7.1526 10.23835 "高中"
"女" 588.65219 9.68014 7.50425 9.6723 579.37058 9.34076 7.61946 8.36075 10.84499 "專科"
"女" 564.13027 9.31385 8.34615 9.6723 510.10837 8.295 8.01452 8.87381 9.03613 "高中"
"女" 613.36921 7.95043 7.91135 9.22591 575.24447 6.64332 6.75863 7.1526 7.56439 "初中"
"女" 483.33699 10.05658 7.70526 9.45004 497.19315 8.90441 8.21205 8.36075 9.03613 "初中"
"女" 588.43929 9.31385 7.50425 9.89515 514.95346 7.9045 9.23574 7.80038 8.3581 "初中"
"女" 595.4638 10.25252 8.82228 10.12116 573.96755 8.295 9.45051 8.36075 9.03613 "高中"
"女" 512.56349 7.95043 7.70526 7.97991 530.80532 10.68878 10.65629 9.36803 9.64761 "高中"
"女" 617.46457 10.45644 10.34734 9.22591 608.33137 10.68878 10.97071 9.12286 8.3581 "初中"
"女" 659.8693 8.94763 8.34615 7.97991 597.45195 10.07979 9.23574 8.36075 12.25657 "大學以上"
"女" 652.33034 8.94763 7.50425 7.34181 586.37937 9.34076 8.21205 9.36803 10.23835 "高中"
"女" 515.12339 9.31385 8.82228 7.34181 545.78237 9.11856 9.45051 10.13014 11.48712 "高中"
"女" 651.66389 12.72711 13.48293 14.06165 602.2375 9.57219 9.02481 9.61581 12.25657 "大學以上"
"女" 535.93992 9.86638 7.30474 10.12116 447.68239 3.8465 7.61946 6.76777 10.23835 "大學以上"
"女" 585.71291 8.57095 7.50425 9.22591 522.52775 6.88421 5.31763 7.49248 7.56439 "初中"
"女" 777.07717 9.13133 9.98068 7.678 634.97591 8.09896 10.97071 6.313 11.48712 "大學以上"
"女" 505.22741 6.198 7.30474 7.97991 491.48907 8.09896 8.6128 8.36075 10.23835 "高中"
"女" 578.5452 10.67004 7.91135 11.75008 592.29672 9.11856 8.01452 10.70197 11.48712 "大學以上"
"女" 546.77149 7.71308 8.12441 8.99736 484.04211 9.34076 9.45051 9.86849 11.48712 "大學以上"
"女" 633.74099 10.25252 8.82228 10.59469 536.54382 8.295 4.2834 7.80038 9.64761 "高中"
"女" 582.35883 8.37412 7.30474 6.49606 558.48827 7.9045 8.21205 8.87381 8.3581 "初中"
"女" 644.20254 7.13627 7.50425 7.678 652.52214 8.69661 7.81751 9.86849 13.51543 "大學以上"
"女" 619.7815 9.68014 8.34615 9.6723 594.92846 8.295 8.81725 9.12286 12.25657 "專科"
"男" 814.832 10.89898 8.34615 13.19086 720.69418 10.07979 8.6128 10.13014 11.48712 "大學以上"
"男" 627.27358 10.25252 7.91135 11.75008 500.32689 8.09896 6.75863 7.1526 10.84499 "大學以上"
"男" 730.41172 10.67004 7.91135 10.84951 677.21008 8.09896 9.02481 10.70197 13.51543 "大學以上"
"男" 672.89008 10.89898 10.34734 11.41779 640.18358 11.06414 10.97071 13.18921 10.23835 "大學以上"
"男" 782.52547 9.86638 10.34734 11.12082 704.79768 10.07979 11.88785 9.61581 9.64761 "專科"
"男" 731.48828 13.84849 9.65438 10.35323 585.17629 8.295 8.41123 8.08863 10.84499 "專科"
"男" 617.56924 8.57095 6.90631 6.95612 551.08888 10.68878 7.61946 9.36803 9.03613 "高中"
"男" 604.05149 8.94763 7.91135 8.76168 599.09353 11.06414 9.02481 9.61581 10.23835 "高中"
"男" 708.34035 11.75478 10.77308 12.59517 632.83058 12.1963 12.9367 11.82899 10.23835 "高中"
"男" 626.01128 5.09484 7.91135 8.79006 560.37998 8.49394 8.21205 5.74112 11.48712 "大學以上"
"男" 745.1646 11.42832 6.90631 14.06165 714.42891 8.49394 7.61946 8.36075 12.25657 "大學以上"
"男" 704.61234 13.84849 8.82228 11.75008 675.80164 13.51778 12.9367 13.18921 10.84499 "高中"
"男" 537.25979 13.84849 13.48293 11.41779 450.12342 6.88421 4.2834 8.36075 11.48712 "大學以上"
"男" 528.96173 5.09484 3.03682 3.27793 438.54222 3.8465 4.2834 8.36075 10.23835 "大學以上"
"男" 444.17186 6.198 10.34734 6.49606 519.73786 11.533 10.65629 13.18921 11.48712 "大學以上"
"男" 666.39974 7.13627 9.65438 5.04751 661.26729 9.34076 9.23574 10.13014 12.25657 "大學以上"
"男" 639.17381 7.13627 7.10653 6.07887 537.91772 7.9045 6.20452 8.36075 9.64761 "高中"
"男" 672.43854 6.198 7.10653 9.80496 623.30528 9.11856 11.35416 9.36803 9.03613 "初中"
"男" 591.18949 6.74882 8.12441 9.22591 590.33873 8.295 9.02481 7.1526 9.03613 "高中"
"男" 444.74789 5.09484 8.82228 9.45004 383.79565 8.90441 9.45051 9.12286 10.23835 "大學以上"
"男" 601.75994 8.55821 6.7011 9.45004 551.44633 9.34076 7.81751 9.61581 10.23835 "大學以上"
"男" 475.39292 6.74882 6.01079 3.27793 456.15869 9.34076 8.41123 8.36075 9.64761 "高中"
"男" 444.76916 5.09484 3.03682 5.33776 498.21134 9.57219 9.02481 10.13014 9.03613 "高中"
"男" 489.11156 8.94763 8.82228 9.45004 429.36275 8.90441 9.45051 9.12286 8.3581 "初中"
"女" 655.77461 8.57095 7.91135 8.76168 665.09955 10.68878 9.02481 9.36803 9.03613 "高中"
"女" 704.59909 10.45644 8.12441 11.12082 654.80131 8.69661 7.81751 9.86849 7.56439 "高中"
"女" 662.70714 10.25252 7.50425 9.89515 649.5384 13.51778 10.13091 11.39185 11.48712 "大學以上"
"女" 572.03169 8.16805 7.10653 7.34181 566.01243 9.57219 8.81725 10.4058 8.3581 "初中"
"女" 354.30038 8.94763 7.50425 8.51577 369.20396 9.11856 9.96612 8.62122 10.23835 "大學以上"
"女" 397.33704 6.74882 7.50425 8.99736 492.08084 8.69661 6.75863 8.08863 12.25657 "專科"
"女" 602.17997 6.198 8.12441 3.27793 647.02527 10.68878 10.65629 9.12286 10.23835 "高中"
"女" 643.75902 9.86638 8.82228 8.99736 686.20663 9.34076 9.23574 9.61581 12.25657 "大學以上"
"女" 440.22049 6.74882 7.30474 5.90622 445.45101 9.57219 7.81751 8.62122 10.84499 "大學以上"
"女" 492.98432 8.57095 6.90631 9.22591 412.32247 8.09896 7.61946 8.08863 8.3581 "高中"
"女" 494.92142 9.13133 7.30474 8.51577 483.89478 9.11856 7.81751 8.62122 10.84499 "大學以上"
"女" 381.03445 6.74882 5.39638 6.49606 464.90849 13.51778 8.6128 10.4058 10.84499 "大學以上"
"女" 450.14932 6.198 5.39638 5.04751 538.36309 9.34076 8.01452 9.12286 9.03613 "高中"
"女" 586.77054 8.57095 8.82228 8.25602 641.65411 8.90441 9.45051 8.36075 9.03613 "專科"
"女" 405.97974 7.13627 5.39638 7.678 434.78543 8.90441 5.31763 7.49248 9.03613 "高中"
"女" 657.54469 8.76139 7.10653 6.49606 639.54332 9.11856 8.41123 6.76777 10.84499 "大學以上"
"男" 683.31833 10.25252 7.59979 10.59469 609.65294 8.295 7.81751 7.80038 9.64761 "高中"
"男" 629.78516 9.86638 9.98068 11.12082 617.43712 7.10319 6.99286 3.24992 10.23835 "高中"
"男" 652.51607 8.76139 9.65438 12.13375 631.87868 7.71018 10.65629 11.39185 10.84499 "高中"
"男" 590.23831 10.89898 11.3019 11.41779 582.39292 10.36663 10.65629 10.4058 8.3581 "高中"
"男" 505.70467 9.86638 7.91135 9.45004 463.05166 8.90441 8.6128 9.12286 10.23835 "高中"
"男" 564.17704 8.94763 8.12441 8.76168 517.48078 9.34076 9.45051 9.86849 9.56883 "高中"
"男" 625.3514 7.13627 7.30474 9.89515 591.08911 7.9045 7.61946 9.36803 10.84499 "專科"
"男" 752.81347 9.31385 9.65438 10.59469 684.29457 8.69661 9.45051 9.61581 11.48712 "大學以上"
"男" 666.0806 6.74882 5.72855 8.99736 622.87492 8.90441 9.45051 9.12286 9.64761 "高中"
"男" 675.16314 10.25252 7.10653 12.59517 591.0776 8.90441 8.01452 8.87381 12.25657 "大學以上"
"男" 519.70325 8.37412 7.30474 7.678 601.844 9.57219 6.50215 9.86849 10.84499 "專科"
"男" 661.33705 7.95043 7.91135 8.51577 599.39284 8.09896 7.81751 8.36075 10.84499 "專科"
"女" 493.12752 9.4964 7.91135 7.34181 504.00764 9.34076 8.41123 8.62122 8.3581 "初中"
"女" 662.17109 9.68014 7.91135 10.84951 611.9927 9.11856 11.88785 9.86849 11.48712 "大學以上"
"女" 765.48015 11.75478 9.65438 12.59517 665.82958 12.1963 10.38161 12.38397 9.64761 "大學以上"
"女" 569.89626 9.13133 6.90631 8.99736 544.60731 7.51243 7.81751 8.08863 10.23835 "專科"
"女" 671.67221 8.94763 7.91135 9.6723 633.06687 8.49394 8.41123 9.12286 9.64761 "專科"
"女" 399.15912 8.57095 8.34615 6.49606 423.86286 7.51243 7.81751 6.76777 10.23835 "高中"
"女" 671.44895 9.31385 8.57829 9.45004 656.82314 9.11856 10.97071 8.62122 8.3581 "高中"
"女" 417.64212 5.09484 5.39638 6.95612 428.17375 9.11856 9.45051 9.12286 9.03613 "高中"
"女" 496.61433 8.37412 7.10653 8.25602 487.09795 8.295 8.21205 7.49248 12.25657 "大學以上"
"女" 750.85521 10.67004 8.82228 11.12082 676.94588 10.07979 9.23574 10.70197 8.3581 "高中"
"女" 587.49133 8.94763 7.91135 8.25602 595.92816 7.51243 8.21205 5.74112 7.56439 "高中"
"女" 548.35059 8.57095 7.50425 6.95612 548.97274 9.57219 8.21205 8.36075 9.64761 "專科"
"男" 663.84607 8.76139 8.34615 8.51577 674.76962 9.34076 10.13091 9.36803 11.48712 "大學以上"
"女" 630.31542 9.86638 7.30474 8.76168 643.16755 10.68878 8.21205 9.36803 12.25657 "大學以上"
"女" 501.48771 8.37412 7.70526 7.678 465.1878 8.90441 8.21205 11.39185 10.23835 "大學以上"
"女" 588.87134 13.84849 9.08085 10.59469 633.35828 8.93094 8.41123 9.36803 11.48712 "大學以上"
"女" 680.4884 10.67004 8.82228 12.13375 633.07292 12.1963 9.02481 11.02414 12.25657 "大學以上"
"男" 678.24574 13.78205 13.48293 15.85188 637.70742 13.51778 12.9367 14.84182 13.51543 "大學以上"
"男" 676.31342 9.86638 9.08085 11.41779 739.6642 9.81723 9.89532 10.70197 11.48712 "專科"
"女" 632.38181 9.4964 7.50425 7.34181 663.48832 8.69661 8.01452 8.87381 10.23835 "高中"
"男" 699.68473 13.84849 12.04145 11.75008 661.14205 7.9045 7.61946 10.70197 12.25657 "大學以上"
"女" 600.04098 7.13627 7.70526 6.49606 628.66063 9.41259 8.41123 9.61581 12.25657 "專科"
"男" 779.36002 10.67004 10.34734 11.41779 717.02367 10.07979 10.97071 10.4058 11.48712 "大學以上"
"男" 556.02697 6.198 8.82228 7.97991 543.38156 8.90441 7.16368 9.61581 13.51543 "大學以上"
"女" 677.45491 8.76139 10.34734 7.678 666.76613 8.69661 10.38161 9.12286 13.51543 "大學以上"
"男" 605.4855 8.57095 9.08085 7.678 547.13196 9.57219 9.89532 10.4058 11.48712 "大學以上"
"男" 697.54519 8.76139 7.30474 10.59469 653.67533 9.34076 7.81751 9.61581 12.25657 "專科"
"男" 586.09029 10.20867 9.35676 7.08884 547.43151 7.71018 11.35416 3.24992 10.23835 "大學以上"
"女" 596.30719 8.76139 9.35676 7.678 547.05707 8.69661 9.23574 7.49248 12.25657 "大學以上"
"女" 612.86511 9.31385 7.70526 9.6723 484.69447 8.09896 8.01452 8.36075 13.51543 "大學以上"
"男" 657.07544 13.84849 13.48293 15.85188 451.80199 3.8465 4.2834 6.313 10.23835 "大學以上"
"女" 604.2399 5.09484 7.10653 3.27793 597.31066 8.295 8.81725 8.36075 9.64761 "高中"
"女" 576.91242 9.31385 7.70526 8.25602 482.52449 6.64332 6.20452 7.49248 11.48712 "大學以上"
"男" 749.08959 9.31385 8.57829 6.95612 704.97664 13.51778 11.88785 11.39185 13.51543 "大學以上"
"女" 698.32945 10.45644 8.82228 10.59469 623.93508 9.34076 9.45051 10.13014 11.48712 "大學以上"
"女" 505.57995 7.71308 5.39638 6.49606 516.93494 6.37614 4.2834 6.313 9.64761 "專科"
"女" 712.50964 9.68014 9.35676 7.97991 616.83488 10.36663 7.61946 10.13014 10.84499 "大學以上"
"女" 601.99869 8.37412 7.91135 7.97991 599.53843 8.90441 8.21205 8.36075 10.84499 "大學以上"
"男" 697.86833 11.75478 10.77308 9.89515 648.64964 9.11856 8.01452 9.12286 11.48712 "大學以上"
"男" 576.06046 8.37412 9.35676 8.51577 515.87187 8.09896 8.41123 7.49248 10.23835 "大學以上"
"女" 450.7062 8.37412 6.7011 5.90622 480.90128 8.90441 7.81751 8.87381 10.23835 "專科"
"男" 650.82551 10.45644 8.57829 10.12116 550.90887 10.68878 10.97071 10.70197 10.84499 "專科"
"男" 655.00683 13.84849 13.48293 10.59469 544.09473 9.11856 9.89532 8.36075 10.84499 "專科"
"男" 601.91562 7.13627 10.77308 8.51577 618.82311 9.57219 9.45051 9.12286 11.48712 "大學以上"
"男" 730.40136 10.45644 6.7011 10.84951 679.06713 13.51778 8.01452 8.87381 7.56439 "初中"
"男" 666.31856 8.94763 7.91135 8.99736 575.59471 8.295 8.6128 8.08863 7.56439 "國小以下"
"男" 674.86516 8.76139 5.72855 11.12082 576.59185 9.81723 8.41123 7.49248 9.64761 "高中"
"男" 605.52169 9.86638 13.48293 9.45004 567.51517 13.51778 12.9367 14.84182 11.48712 "高中"
"男" 638.43042 7.95043 6.48714 7.678 658.66136 10.07979 9.02481 10.13014 11.48712 "大學以上"
"男" 362.60668 8.37412 8.82228 9.89515 405.72602 10.07979 10.52305 8.85578 11.48712 "高中"
"男" 657.71439 9.13133 10.34734 8.99736 598.84991 9.34076 9.02481 9.12286 9.03613 "高中"
"男" 508.29921 5.09484 3.03682 3.27793 544.29893 7.9045 9.45051 9.12286 10.23835 "高中"
"男" 673.77835 9.4964 8.82228 12.59517 732.37655 12.1963 10.97071 14.84182 7.56439 "初中"
"男" 736.01769 10.05658 8.57829 11.12082 654.75038 12.1963 9.45051 8.62122 10.84499 "大學以上"
"男" 747.86771 11.14859 10.34734 11.12082 664.37591 8.09896 6.75863 7.1526 10.84499 "高中"
"男" 605.11725 10.25252 10.77308 10.35323 594.24518 9.34076 8.21205 8.36075 13.51543 "大學以上"
"女" 677.65634 8.22222 6.90631 3.27793 692.39446 8.90441 8.6128 10.13014 10.23835 "大學以上"
"女" 605.35889 9.13133 8.82228 7.97991 592.85244 9.11856 9.23574 9.12286 9.64761 "高中"
"女" 718.52963 9.31385 7.70526 9.6723 625.65841 9.11856 8.41123 7.1526 12.25657 "大學以上"
"女" 775.09942 8.16805 6.25944 15.85188 694.33187 8.90441 7.21074 10.70197 10.84499 "高中"
